Reithrodontomys raviventris	サワカヤマウス
Sigmodon alleni	チャイロコトンラット
Sigmodon arizonae	アリゾナコトンラット
Oryzomys lamia	レイミアコメネズミ
Sigmodon alstoni	ミゾバコトンラット
Sigmodon leucotis	シロミミコトンラット
Octomys mimax	ビスカーチャネズミ
Petaurista elegans	シロフムササビ
Oligoryzomys longicaudatus	オナガコメネズミ
Microtus brandti	ブラントハタネズミ
Akodon molinae	モリナヤチマウス
Akodon varius	カワリヤチマウス
Spalax microphthalmus	ロシアメクラネズミ
Cavia tschudii	ペルーテンジクネズミ
Agouti taczanowskii	ヤマパカ
Tamiasciurus douglasii	ダグラスリス
Tamiasciurus mearnsi	マーンズリス
Peromyscus crinitus	キャニオンシロアシマウス
Peromyscus merriami	メリアムシロアシマウス
Peromyscus eva	エバシロアシマウス
Chaetodipus baileyi	ベイリーポケットマウス
Myospalax psilurus	ヒガシモグラネズミ
Rhizomys sinensis	タケネズミ
Peromyscus furvus	ススシロアシマウス
Peromyscus caniceps	イヌガオシロアシマウス
Peromyscus dickeyi	ディケイシロアシマウス
Peromyscus interparietalis	サンロレンツォシロアシマウス
Microtus transcaspicus	トルキスタンハタネズミ
Zygodontomys brevicauda	トウマウス
Akodon xanthorhinus	キバナヤチマウス
Oryzomys couesi	イダルゴコメネズミ
Zapus hudsonius	ハドソントビハツカネズミ
Hydromys chrysogaster	オオミズネズミ
Calomys fecundus	ボリビアヨルマウス
Zapus princeps	セイブトビハツカネズミ
Thomasomys baeops	ホソパラモネズミ
Taterillus emini	エミンハダシアレチネズミ
Neotoma stephensi	スティーブンズウッドラット
Xenomys nelsoni	マグダレナラット
Auliscomys boliviensis	イワオオミミマウス
Proechimys quadruplicatus	ヨツバトゲネズミ
Clethrionomys californicus	セイブヤチネズミ
Calomys hummelincki	ベネズエラヨルマウス
Microtus oaxacensis	オアハカハタネズミ
Microtus umbrosus	カゲハタネズミ
Ctenomys australis	ミナミツコツコ
Ctenomys fulvus	アカツコツコ
Ctenomys magellanicus	マゼランツコツコ
Octodontomys gliroides	フサオデグー
Lagurus lagurus	ステップレミング
Clyomys laticeps	アナホリトゲネズミ
Hoplomys gymnurus	ヨロイトゲネズミ
Kannabateomys amblyonyx	ユビブトトゲネズミ
Lonchothrix emiliae	フサオトゲネズミ
Echimys macrurus	オナガキノボリトゲネズミ
Galea spixii	スピッククイ
Kerodon rupestris	モコ
Microcavia australis	ミナミヤマクイ
Dolichotis salinicola	ヒメマーラ
Aconaemys fuscus	チリアナネズミ
Octodon bridgesi	チリデグー
Notomys alexis	トゲホップマウス
Tatera indica	インドオオアレチネズミ
Rhombomys opimus	オオスナネズミ
Gerbillurus paeba	コビトアレチネズミ
Gerbillurus setzeri	ゼッツェルコビトアレチネズミ
Gerbillurus tytonis	ナミブコビトアレチネズミ
Pseudomys australis	トウブニセマウス
Coendou prehensilis	オマキヤマアラシ
Otomys anchietae	アンゴラヤブカローネズミ
Otomys denti	オオバヤブカローネズミ
Otomys laminatus	ウスバヤブカローネズミ
Otomys maximus	オオヤブカローネズミ
Otomys tropicalis	ネッタイヤブカローネズミ
Otomys typus	ヒガシヤブカローネズミ
Otomys unisulcatus	ヤブカローネズミ
Atherurus africanus	アフリカフサオヤマアラシ
Hystrix indica	インドタテガミヤマアラシ
Dasyprocta fuliginosa	ハイイロアグーチ
Pappogeomys alcorni	アルコルンホリネズミ
Eothenomys regulus	コウライミヤマネズミ
Tamias speciosus	サンバーナディーノシマリス
Ctenomys perrensis	ペレンスツコツコ
Microcavia niata	アンデスヤマクイ
Hylomyscus parvus	ヒメヤワゲネズミ
Malacomys verschureni	フェルシュレンオオアシヌマネズミ
Praomys jacksoni	ジャクソンヤワゲネズミ
Zelotomys hildegardeae	ヒロガオマウス
Mus shortridgei	ショートリッジハツカネズミ
Aconaemys sagei	パタゴニアアナネズミ
Scolomys melanops	クロトゲコメネズミ
Myospalax aspalax	モンゴルモグラネズミ
Baiomys musculus	ミナミコビトマウス
Apodemus latronum	オオミミモリアカネズミ
Calomyscus baluchi	バルチスタンカンガルーハムスター
Holochilus chacarius	パラグアイヌマコトンラット
Nesoryzomys narboroughi	ガラパゴスコメネズミ
Oryzomys alfaroi	タマウリパスコメネズミ
Oryzomys balneator	エクアドルコメネズミ
Oryzomys melanotis	クロミミコメネズミ
Oryzomys polius	ハイイロコメネズミ
Oryzomys talamancae	タラマンカコメネズミ
Pseudoryzomys simplex	ブラジルヌマコメネズミ
Rheomys raptor	パナマウオクイマウス
Tylomys nudicaudus	ハダカオキノボリネズミ
Pseudomys chapmani	チャップマンニセマウス
Rhagomys rufescens	キノボリコメネズミ
Myomimus roachi	ローチヤマネ
Dryomys laniger	ウーリーモリヤマネ
Graphiurus parvus	サバンナヤマネ
Graphiurus ocularis	メダマヤマネ
Graphiurus platyops	イワヤマネ
Pseudomys nanus	セイブクリゲニセマウス
Pseudomys hermannsburgensis	イシヤマニセマウス
Pseudomys desertor	サバクニセマウス
Lagidium wolffsohni	オオヤマビスカーチャ
Dremomys rufigenis	ホオアカカオナガリス
Exilisciurus concinnus	バシランコビトリス
Exilisciurus exilis	ボルネオコビトリス
Glyphotes simus	アカハラナガハリス
Hyosciurus heinrichi	セレベスハナナガリス
Lariscus insignis	ミスジヤシリス
Nannosciurus melanotis	クロミミコビトリス
Prosciurillus murinus	マウスマメリス
Rhinosciurus laticaudatus	ハナナガリス
Sundasciurus brookei	サラワクスンダリス
Tamiops swinhoei	スウィンホーホオジロシマリス
Paraxerus alexandri	アレグザンダーヤブリス
Epixerus wilsoni	アフリカヤシリス
Heliosciurus ruwenzorii	ルウェンゾリタイヨウリス
Myosciurus pumilio	アフリカコビトリス
Protoxerus stangeri	ウスゲアブラヤシリス
Aeretes melanopterus	ミゾバムササビ
Aeromys tephromelas	クロムササビ
Eupetaurus cinereus	ウーリームササビ
Iomys horsfieldi	アカハラモモンガ
Petaurillus kinlochii	マレーコビトモモンガ
Pteromyscus pulverulentus	ケムリモモンガ
Trogopterus xanthipes	ミミゲモモンガ
Ratufa affinis	クリームオオリス
Ratufa bicolor	クロオオリス
Rheithrosciurus macrotis	フサミミクサビオリス
Syntheosciurus brochus	パナマリス
Sciurotamias davidianus	イワリス
Atlantoxerus getulus	バーバリージリス
Xerus rutilus	アラゲジリス
Microsciurus alfari	アルファロコビトリス
Sciurus granatensis	コクモツリス
Sciurus ignitus	アンデスリス
Sciurus variegatoides	カワリリス
Mus gratus	ウガンダハツカネズミ
Megadontomys thomasi	トマスシカマウス
Neotomodon alstoni	カザンマウス
Akodon affinis	コロンビアヤチマウス
Allactaga major	オオイツユビトビネズミ
Allactaga sibirica	イツユビトビネズミ
Batomys granti	グラントルソンモリネズミ
Dendromus mesomelas	ブラントキノボリマウス
Dremomys pernyi	オーストンカオナガリス
Funisciurus carruthersi	ヤマキリス
Paraxerus ochraceus	キイロヤブリス
Paraxerus vexillarius	ハタヤブリス
Sundasciurus philippinensis	フィリピンスンダリス
Xerus inauris	ケープアラゲジリス
Lagidium peruanum	ヤマビスカーチャ
Archboldomys luzonensis	アーチボルドネズミ
Rhynchomys isarogensis	イサログハナナガネズミ
Apomys datae	デートハチネズミ
Apomys hylocoetes	モリハチネズミ
Apomys insignis	ハチネズミ
Apomys microdon	コバハチネズミ
Apomys musculus	ヒメハチネズミ
Hodomys alleni	アレンウッドラット
Akodon dolores	アルゼンチンヤチマウス
Bolomys temchuki	ミシオネスノロマウス
Akodon iniscatus	クビフヤチマウス
Bibimys chacoensis	チャコアカハナネズミ
Bibimys labiosus	ブラジルアカハナネズミ
Euneomys chinchilloides	パタゴニアチンチラマウス
Petromyscus monticularis	イワマウス
Reithrodontomys microdon	コバカヤマウス
Reithrodontomys gracilis	ホソカヤマウス
Peromyscus melanophrys	クロヒジシロアシマウス
Dendromus nyikae	ナイカキノボリマウス
Hylomyscus denniae	デニーヤワゲネズミ
Lophiomys imhausi	タテガミネズミ
Niviventer confucianus	シナシロハラネズミ
Phloeomys cumingi	ホソオクモネズミ
Orthogeomys grandis	オオホリネズミ
Arborimus longicaudus	アカキノボリヤチネズミ
Arborimus albipes	シロアシキノボリヤチネズミ
Akodon albiventer	シロハラヤチマウス
Leporillus conditor	コヤカケネズミ
Aethomys kaiseri	カイザーヤブネズミ
Mus terricolor	ツチイロハツカネズミ
Hylopetes alboniger	ソメワケクサビオモモンガ
Hylopetes lepidus	オレンジクサビオモモンガ
Hylopetes nigripes	クロアシクサビオモモンガ
Eothenomys custos	カストスビロードネズミ
Eothenomys olitor	ユンナンビロードネズミ
Eothenomys proditor	シンビロードネズミ
Meriones meridianus	ヒナカスナネズミ
Microtus guentheri	ギュンターハタネズミ
Microtus socialis	シャカイハタネズミ
Peromyscus keeni	シカシロアシマウスなど(Northwestern Deermouse)
Mus haussa	ハウサハツカネズミ
Microtus clarkei	クラークハタネズミ
Dipodomys deserti	サバクカンガルーネズミ
Chrotomys whiteheadi	ヤマシマハナナガネズミ
Akodon budini	ヤマヤチマウス
Cavia magna	オオテンジクネズミ
Gerbillus gerbillus	サハラアレチネズミ
Gerbillus nanus	バルチスタンアレチネズミ
Sekeetamys calurus	フサオスナネズミ
Meriones rex	キングスナネズミ
Meriones libycus	リビアスナネズミ
Meriones crassus	フトスナネズミ
Taterillus arenarius	スナハダシアレチネズミ
Taterillus pygargus	セネガルハダシアレチネズミ
Taterillus gracilis	ホソハダシアレチネズミ
Desmodilliscus braueri	ホオブクロアレチネズミ
Pachyuromys duprasi	オブトアレチネズミ
Desmodillus auricularis	コミミアレチネズミ
Lophuromys melanonyx	クロツメブラシネズミ
Reithrodontomys creper	チリキカヤマウス
Reithrodontomys spectabilis	コスメルカヤマウス
Reithrodontomys tenuirostris	トガリカヤマウス
Reithrodontomys chrysopsis	カザンカヤマウス
Reithrodontomys hirsutus	ケナガカヤマウス
Peromyscus perfulvus	キンイロシロアシマウス
Peromyscus megalops	オオメシロアシマウス
Habromys lepturus	ホソヤワゲマウス
Psammomys vexillaris	ウスイロデブスナネズミ
Heteromys desmarestianus	モリポケットマウス
Liomys pictus	ハレギトゲポケットマウス
Liomys irroratus	メキシコトゲポケットマウス
Microdipodops pallidus	ヒメカンガルーマウス
Dipodomys margaritae	サンタマルガリータカンガルーネズミ
Dipodomys insularis	サンホセカンガルーネズミ
Dipodomys nitratoides	フレスノカンガルーネズミ
Dipodomys elephantinus	オオミミカンガルーネズミ
Dipodomys gravipes	サンキンティンカンガルーネズミ
Dipodomys compactus	ワンガンカンガルーネズミ
Dipodomys stephensi	スティーブンズカンガルーネズミ
Perognathus alticola	シロミミポケットマウス
Phyllotis gerbillus	トビオオミミマウス
Xerus princeps	シマオアラゲジリス
Xerus erythropus	アカアシアラゲジリス
Ellobius talpinus	キタモグラレミング
Mesocricetus raddei	ラッデムハムスター
Mesocricetus newtoni	ニュートンハムスター
Tscherskia triton	オオキヌゲネズミ
Cricetulus barabensis	バラブキヌゲネズミ
Anisomys imitator	ココナッツネズミ
Dacnomys millardi	ミラードネズミ
Maxomys bartelsii	ジャワスンダトゲネズミ
Oenomys hypoxanthus	カオアカネズミ
Thallomys paedulcus	アカシアネズミ
Malacomys edwardsi	エドワーズオオアシヌマネズミ
Cremnomys cutchicus	カッチガケネズミ
Hyomys goliath	ニューギニアオオネズミ
Mastacomys fuscus	ヒロハネズミ
Notomys fuscus	ススイロホップマウス
Xeromys myoides	ミズネズミモドキ
Zyzomys argurus	オブトイワバネズミ
Hylomyscus baeri	モリヤワゲネズミ
Gerbillus dasyurus	ワグナーアレチネズミ
Heteromys anomalus	ナンベイモリポケットマウス
Liomys adspersus	パナマトゲポケットマウス
Liomys salvini	サルビントゲポケットマウス
Liomys spectabilis	ハリスコトゲポケットマウス
Batomys salomonseni	ミンダナオモリネズミ
Bullimus bagobus	ミンダナオブルネズミ
Bullimus luzonicus	ルソンブルネズミ
Crunomys melanius	クロナガレネズミ
Limnomys sibuanus	シブアンネズミ
Niviventer rapit	オナガクリゲネズミ
Rattus praetor	センドウクマネズミ
Tarsomys apoensis	アポネズミ
Carpomys phaeurus	ハイオルソンネズミ
Niviventer coxingi	タイワントゲネズミ
Synaptomys cooperi	ミナミヌマレミング
Neotoma bryanti	セドロスウッドラット
Habromys chinanteco	ヤワゲマウス
Habromys simulatus	シカヤワゲマウス
Prometheomys schaposchnikowi	ツメナガモグラレミング
Peromyscus mayensis	マヤシロアシマウス
Clethrionomys centralis	ティエンシャンヤチネズミ
Alticola strelzowi	ヒラタコウザンネズミ
Peromyscus gymnotis	ハダカシロアシマウス
Peromyscus guatemalensis	グアテマラシロアシマウス
Peromyscus melanocarpus	クロテシロアシマウス
Hybomys lunaris	ツキヨスジマウス
Lophuromys woosnami	ウーズナムブラシネズミ
Thomasomys ladewi	ボリビアパラモネズミ
Peromyscus ochraventer	キバラシロアシマウス
